routeId,geometryId,kind,routeKey,floor,image,card,sheet,cell,changed,pointsBefore,pointsAfter,turnsBefore,turnsAfter,routeLengthBefore,routeLengthAfter,clearanceBefore,clearanceAfter,redundantCollinearPointsAfter,lowAngleAlternationsAfter,visualReviewStatus,wallCrossing,unnecessaryBend,endpointIssue,reviewNotes
R00442,G0208,floorNav,泌尿科门诊|||S5|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0208.jpg,all-route-sheets/sheet-013.jpg,16,true,10,8,1,1,21.621783,21.621783,20.575,20.575,0,0,pending,,,,
R00443,G0209,floorNav,泌尿科门诊|||S6|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0209.jpg,all-route-sheets/sheet-014.jpg,1,false,4,4,1,1,18.376503,18.376503,20.575,20.575,0,0,pending,,,,
R00444,G0209,floorNav,泌尿科门诊|||S6|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0209.jpg,all-route-sheets/sheet-014.jpg,1,false,4,4,1,1,18.376503,18.376503,20.575,20.575,0,0,pending,,,,
R00445,G0210,floorNav,泌尿科门诊|||S7|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0210.jpg,all-route-sheets/sheet-014.jpg,2,true,22,12,1,1,42.161835,42.161835,20.978,20.978,0,1,pending,,,,
R00446,G0210,floorNav,泌尿科门诊|||S7|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0210.jpg,all-route-sheets/sheet-014.jpg,2,true,22,12,1,1,42.161835,42.161835,20.978,20.978,0,1,pending,,,,
R00447,G0211,floorNav,皮肤科门诊|||S1|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0211.jpg,all-route-sheets/sheet-014.jpg,3,true,18,13,1,1,61.728189,61.728189,20.375,20.375,0,2,pending,,,,
R00448,G0211,floorNav,皮肤科门诊|||S1|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0211.jpg,all-route-sheets/sheet-014.jpg,3,true,18,13,1,1,61.728189,61.728189,20.375,20.375,0,2,pending,,,,
R00449,G0212,floorNav,皮肤科门诊|||S2|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0212.jpg,all-route-sheets/sheet-014.jpg,4,true,23,17,1,1,47.880565,47.880565,20.375,20.375,0,2,pending,,,,
R00450,G0212,floorNav,皮肤科门诊|||S2|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0212.jpg,all-route-sheets/sheet-014.jpg,4,true,23,17,1,1,47.880565,47.880565,20.375,20.375,0,2,pending,,,,
R00451,G0213,floorNav,皮肤科门诊|||S3|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0213.jpg,all-route-sheets/sheet-014.jpg,5,true,25,16,3,3,47.038715,47.038715,20.375,20.375,0,1,pending,,,,
R00452,G0213,floorNav,皮肤科门诊|||S3|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0213.jpg,all-route-sheets/sheet-014.jpg,5,true,25,16,3,3,47.038715,47.038715,20.375,20.375,0,1,pending,,,,
R00453,G0214,floorNav,皮肤科门诊|||S4|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0214.jpg,all-route-sheets/sheet-014.jpg,6,false,8,8,0,0,28.049948,28.049948,20.375,20.375,0,1,pending,,,,
R00454,G0214,floorNav,皮肤科门诊|||S4|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0214.jpg,all-route-sheets/sheet-014.jpg,6,false,8,8,0,0,28.049948,28.049948,20.375,20.375,0,1,pending,,,,
R00455,G0215,floorNav,皮肤科门诊|||S5|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0215.jpg,all-route-sheets/sheet-014.jpg,7,false,9,9,1,1,27.108782,27.108782,20.375,20.375,0,1,pending,,,,
R00456,G0215,floorNav,皮肤科门诊|||S5|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0215.jpg,all-route-sheets/sheet-014.jpg,7,false,9,9,1,1,27.108782,27.108782,20.375,20.375,0,1,pending,,,,
R00457,G0216,floorNav,皮肤科门诊|||S6|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0216.jpg,all-route-sheets/sheet-014.jpg,8,false,7,7,3,3,16.158747,16.158747,20.575,20.575,0,0,pending,,,,
R00458,G0216,floorNav,皮肤科门诊|||S6|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0216.jpg,all-route-sheets/sheet-014.jpg,8,false,7,7,3,3,16.158747,16.158747,20.575,20.575,0,0,pending,,,,
R00459,G0217,floorNav,皮肤科门诊|||S7|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0217.jpg,all-route-sheets/sheet-014.jpg,9,false,7,7,1,1,32.31173,32.31173,20.978,20.978,0,0,pending,,,,
R00460,G0217,floorNav,皮肤科门诊|||S7|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0217.jpg,all-route-sheets/sheet-014.jpg,9,false,7,7,1,1,32.31173,32.31173,20.978,20.978,0,0,pending,,,,
R00461,G0218,floorNav,眼科门诊|||S1|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0218.jpg,all-route-sheets/sheet-014.jpg,10,false,2,2,0,0,2.982333,2.982333,21.0,21.0,0,0,pending,,,,
R00462,G0218,floorNav,眼科门诊|||S1|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0218.jpg,all-route-sheets/sheet-014.jpg,10,false,2,2,0,0,2.982333,2.982333,21.0,21.0,0,0,pending,,,,
R00463,G0219,floorNav,眼科门诊|||S2|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0219.jpg,all-route-sheets/sheet-014.jpg,11,true,17,5,1,1,18.422674,18.422674,20.984,20.984,0,0,pending,,,,
R00464,G0219,floorNav,眼科门诊|||S2|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0219.jpg,all-route-sheets/sheet-014.jpg,11,true,17,5,1,1,18.422674,18.422674,20.984,20.984,0,0,pending,,,,
R00465,G0220,floorNav,眼科门诊|||S3|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0220.jpg,all-route-sheets/sheet-014.jpg,12,false,4,4,0,0,19.270988,19.270988,20.984,20.984,0,0,pending,,,,
R00466,G0220,floorNav,眼科门诊|||S3|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0220.jpg,all-route-sheets/sheet-014.jpg,12,false,4,4,0,0,19.270988,19.270988,20.984,20.984,0,0,pending,,,,
R00467,G0221,floorNav,眼科门诊|||S4|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0221.jpg,all-route-sheets/sheet-014.jpg,13,true,30,9,2,2,37.657511,37.657511,20.197,20.197,0,0,pending,,,,
R00468,G0221,floorNav,眼科门诊|||S4|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0221.jpg,all-route-sheets/sheet-014.jpg,13,true,30,9,2,2,37.657511,37.657511,20.197,20.197,0,0,pending,,,,
R00469,G0222,floorNav,眼科门诊|||S5|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0222.jpg,all-route-sheets/sheet-014.jpg,14,true,29,8,2,2,38.601664,38.601664,20.394,20.394,0,0,pending,,,,
R00470,G0222,floorNav,眼科门诊|||S5|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0222.jpg,all-route-sheets/sheet-014.jpg,14,true,29,8,2,2,38.601664,38.601664,20.394,20.394,0,0,pending,,,,
R00471,G0223,floorNav,眼科门诊|||S6|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0223.jpg,all-route-sheets/sheet-014.jpg,15,true,31,18,2,2,67.445192,67.445192,20.375,20.375,0,2,pending,,,,
R00472,G0223,floorNav,眼科门诊|||S6|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0223.jpg,all-route-sheets/sheet-014.jpg,15,true,31,18,2,2,67.445192,67.445192,20.375,20.375,0,2,pending,,,,
R00473,G0224,floorNav,眼科门诊|||S7|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0224.jpg,all-route-sheets/sheet-014.jpg,16,true,36,21,2,2,91.704478,91.704478,20.375,20.375,0,2,pending,,,,
R00474,G0224,floorNav,眼科门诊|||S7|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0224.jpg,all-route-sheets/sheet-014.jpg,16,true,36,21,2,2,91.704478,91.704478,20.375,20.375,0,2,pending,,,,
R00475,G0225,floorNav,碎石室|||S1|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0225.jpg,all-route-sheets/sheet-015.jpg,1,true,9,8,2,2,52.667066,52.667066,20.375,20.375,0,0,pending,,,,
R00476,G0225,floorNav,碎石室|||S1|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0225.jpg,all-route-sheets/sheet-015.jpg,1,true,9,8,2,2,52.667066,52.667066,20.375,20.375,0,0,pending,,,,
R00477,G0226,floorNav,碎石室|||S2|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0226.jpg,all-route-sheets/sheet-015.jpg,2,true,14,11,2,2,38.765995,38.765995,20.197,20.197,0,1,pending,,,,
R00478,G0226,floorNav,碎石室|||S2|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0226.jpg,all-route-sheets/sheet-015.jpg,2,true,14,11,2,2,38.765995,38.765995,20.197,20.197,0,1,pending,,,,
R00479,G0227,floorNav,碎石室|||S3|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0227.jpg,all-route-sheets/sheet-015.jpg,3,true,27,13,3,3,37.966031,37.966031,20.197,20.197,0,1,pending,,,,
R00480,G0227,floorNav,碎石室|||S3|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0227.jpg,all-route-sheets/sheet-015.jpg,3,true,27,13,3,3,37.966031,37.966031,20.197,20.197,0,1,pending,,,,
R00481,G0228,floorNav,碎石室|||S4|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0228.jpg,all-route-sheets/sheet-015.jpg,4,true,20,12,1,1,24.964455,24.964455,20.197,20.197,0,2,pending,,,,
R00482,G0228,floorNav,碎石室|||S4|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0228.jpg,all-route-sheets/sheet-015.jpg,4,true,20,12,1,1,24.964455,24.964455,20.197,20.197,0,2,pending,,,,
R00483,G0229,floorNav,碎石室|||S5|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0229.jpg,all-route-sheets/sheet-015.jpg,5,true,22,10,1,1,25.791094,25.791094,20.575,20.575,0,1,pending,,,,
R00484,G0229,floorNav,碎石室|||S5|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0229.jpg,all-route-sheets/sheet-015.jpg,5,true,22,10,1,1,25.791094,25.791094,20.575,20.575,0,1,pending,,,,
R00485,G0230,floorNav,碎石室|||S6|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0230.jpg,all-route-sheets/sheet-015.jpg,6,true,18,7,1,1,30.117753,30.117753,20.575,20.575,0,0,pending,,,,
R00486,G0230,floorNav,碎石室|||S6|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0230.jpg,all-route-sheets/sheet-015.jpg,6,true,18,7,1,1,30.117753,30.117753,20.575,20.575,0,0,pending,,,,
R00487,G0231,floorNav,碎石室|||S7|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0231.jpg,all-route-sheets/sheet-015.jpg,7,false,7,7,1,1,53.681353,53.681353,20.978,20.978,0,0,pending,,,,
R00488,G0231,floorNav,碎石室|||S7|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0231.jpg,all-route-sheets/sheet-015.jpg,7,false,7,7,1,1,53.681353,53.681353,20.978,20.978,0,0,pending,,,,
R00489,G0218,floorNav,耳鼻喉科门诊|||S1|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0218.jpg,all-route-sheets/sheet-014.jpg,10,false,2,2,0,0,2.982333,2.982333,21.0,21.0,0,0,pending,,,,
R00490,G0218,floorNav,耳鼻喉科门诊|||S1|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0218.jpg,all-route-sheets/sheet-014.jpg,10,false,2,2,0,0,2.982333,2.982333,21.0,21.0,0,0,pending,,,,
R00491,G0219,floorNav,耳鼻喉科门诊|||S2|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0219.jpg,all-route-sheets/sheet-014.jpg,11,true,17,5,1,1,18.422674,18.422674,20.984,20.984,0,0,pending,,,,
R00492,G0219,floorNav,耳鼻喉科门诊|||S2|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0219.jpg,all-route-sheets/sheet-014.jpg,11,true,17,5,1,1,18.422674,18.422674,20.984,20.984,0,0,pending,,,,
R00493,G0220,floorNav,耳鼻喉科门诊|||S3|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0220.jpg,all-route-sheets/sheet-014.jpg,12,false,4,4,0,0,19.270988,19.270988,20.984,20.984,0,0,pending,,,,
R00494,G0220,floorNav,耳鼻喉科门诊|||S3|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0220.jpg,all-route-sheets/sheet-014.jpg,12,false,4,4,0,0,19.270988,19.270988,20.984,20.984,0,0,pending,,,,
R00495,G0221,floorNav,耳鼻喉科门诊|||S4|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0221.jpg,all-route-sheets/sheet-014.jpg,13,true,30,9,2,2,37.657511,37.657511,20.197,20.197,0,0,pending,,,,
R00496,G0221,floorNav,耳鼻喉科门诊|||S4|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0221.jpg,all-route-sheets/sheet-014.jpg,13,true,30,9,2,2,37.657511,37.657511,20.197,20.197,0,0,pending,,,,
R00497,G0222,floorNav,耳鼻喉科门诊|||S5|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0222.jpg,all-route-sheets/sheet-014.jpg,14,true,29,8,2,2,38.601664,38.601664,20.394,20.394,0,0,pending,,,,
R00498,G0222,floorNav,耳鼻喉科门诊|||S5|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0222.jpg,all-route-sheets/sheet-014.jpg,14,true,29,8,2,2,38.601664,38.601664,20.394,20.394,0,0,pending,,,,
R00499,G0223,floorNav,耳鼻喉科门诊|||S6|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0223.jpg,all-route-sheets/sheet-014.jpg,15,true,31,18,2,2,67.445192,67.445192,20.375,20.375,0,2,pending,,,,
R00500,G0223,floorNav,耳鼻喉科门诊|||S6|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0223.jpg,all-route-sheets/sheet-014.jpg,15,true,31,18,2,2,67.445192,67.445192,20.375,20.375,0,2,pending,,,,
R00501,G0224,floorNav,耳鼻喉科门诊|||S7|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0224.jpg,all-route-sheets/sheet-014.jpg,16,true,36,21,2,2,91.704478,91.704478,20.375,20.375,0,2,pending,,,,
R00502,G0224,floorNav,耳鼻喉科门诊|||S7|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0224.jpg,all-route-sheets/sheet-014.jpg,16,true,36,21,2,2,91.704478,91.704478,20.375,20.375,0,2,pending,,,,
R00503,G0232,floorNav,肛肠科门诊|||S1|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0232.jpg,all-route-sheets/sheet-015.jpg,8,true,16,8,1,1,51.679613,51.679613,20.591,20.591,0,2,pending,,,,
R00504,G0232,floorNav,肛肠科门诊|||S1|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0232.jpg,all-route-sheets/sheet-015.jpg,8,true,16,8,1,1,51.679613,51.679613,20.591,20.591,0,2,pending,,,,
R00505,G0233,floorNav,肛肠科门诊|||S2|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0233.jpg,all-route-sheets/sheet-015.jpg,9,true,21,11,1,1,37.778542,37.778542,20.197,20.197,0,2,pending,,,,
R00506,G0233,floorNav,肛肠科门诊|||S2|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0233.jpg,all-route-sheets/sheet-015.jpg,9,true,21,11,1,1,37.778542,37.778542,20.197,20.197,0,2,pending,,,,
R00507,G0234,floorNav,肛肠科门诊|||S3|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0234.jpg,all-route-sheets/sheet-015.jpg,10,true,34,13,2,2,36.978578,36.978578,20.197,20.197,0,2,pending,,,,
R00508,G0234,floorNav,肛肠科门诊|||S3|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0234.jpg,all-route-sheets/sheet-015.jpg,10,true,34,13,2,2,36.978578,36.978578,20.197,20.197,0,2,pending,,,,
R00509,G0235,floorNav,肛肠科门诊|||S4|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0235.jpg,all-route-sheets/sheet-015.jpg,11,true,19,13,0,0,23.948231,23.948231,20.197,20.197,0,3,pending,,,,
R00510,G0235,floorNav,肛肠科门诊|||S4|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0235.jpg,all-route-sheets/sheet-015.jpg,11,true,19,13,0,0,23.948231,23.948231,20.197,20.197,0,3,pending,,,,
R00511,G0236,floorNav,肛肠科门诊|||S5|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0236.jpg,all-route-sheets/sheet-015.jpg,12,true,21,10,0,0,24.774869,24.774869,20.375,20.375,0,2,pending,,,,
R00512,G0236,floorNav,肛肠科门诊|||S5|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0236.jpg,all-route-sheets/sheet-015.jpg,12,true,21,10,0,0,24.774869,24.774869,20.375,20.375,0,2,pending,,,,
R00513,G0237,floorNav,肛肠科门诊|||S6|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0237.jpg,all-route-sheets/sheet-015.jpg,13,true,19,7,1,1,23.186211,23.186211,20.575,20.575,0,0,pending,,,,
R00514,G0237,floorNav,肛肠科门诊|||S6|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0237.jpg,all-route-sheets/sheet-015.jpg,13,true,19,7,1,1,23.186211,23.186211,20.575,20.575,0,0,pending,,,,
R00515,G0238,floorNav,肛肠科门诊|||S7|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0238.jpg,all-route-sheets/sheet-015.jpg,14,false,7,7,1,1,46.700177,46.700177,20.978,20.978,0,0,pending,,,,
R00516,G0238,floorNav,肛肠科门诊|||S7|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0238.jpg,all-route-sheets/sheet-015.jpg,14,false,7,7,1,1,46.700177,46.700177,20.978,20.978,0,0,pending,,,,
R00517,G0239,floorNav,血液透析科|||S1|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0239.jpg,all-route-sheets/sheet-015.jpg,15,false,5,5,1,1,18.800829,18.800829,21.0,21.0,0,0,pending,,,,
R00518,G0239,floorNav,血液透析科|||S1|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0239.jpg,all-route-sheets/sheet-015.jpg,15,false,5,5,1,1,18.800829,18.800829,21.0,21.0,0,0,pending,,,,
R00519,G0240,floorNav,血液透析科|||S2|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0240.jpg,all-route-sheets/sheet-015.jpg,16,false,2,2,0,0,1.386101,1.386101,21.0,21.0,0,0,pending,,,,
R00520,G0240,floorNav,血液透析科|||S2|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0240.jpg,all-route-sheets/sheet-015.jpg,16,false,2,2,0,0,1.386101,1.386101,21.0,21.0,0,0,pending,,,,
R00521,G0241,floorNav,血液透析科|||S3|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0241.jpg,all-route-sheets/sheet-016.jpg,1,false,2,2,0,0,1.617716,1.617716,21.0,21.0,0,0,pending,,,,
R00522,G0241,floorNav,血液透析科|||S3|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0241.jpg,all-route-sheets/sheet-016.jpg,1,false,2,2,0,0,1.617716,1.617716,21.0,21.0,0,0,pending,,,,
R00523,G0242,floorNav,血液透析科|||S4|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0242.jpg,all-route-sheets/sheet-016.jpg,2,false,11,11,2,2,23.819521,23.819521,20.197,20.197,0,0,pending,,,,
R00524,G0242,floorNav,血液透析科|||S4|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0242.jpg,all-route-sheets/sheet-016.jpg,2,false,11,11,2,2,23.819521,23.819521,20.197,20.197,0,0,pending,,,,
R00525,G0243,floorNav,血液透析科|||S5|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0243.jpg,all-route-sheets/sheet-016.jpg,3,false,10,10,2,2,24.763674,24.763674,20.575,20.575,0,0,pending,,,,
R00526,G0243,floorNav,血液透析科|||S5|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0243.jpg,all-route-sheets/sheet-016.jpg,3,false,10,10,2,2,24.763674,24.763674,20.575,20.575,0,0,pending,,,,
R00527,G0244,floorNav,血液透析科|||S6|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0244.jpg,all-route-sheets/sheet-016.jpg,4,true,22,18,2,2,53.636178,53.636178,20.375,20.375,0,1,pending,,,,
R00528,G0244,floorNav,血液透析科|||S6|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0244.jpg,all-route-sheets/sheet-016.jpg,4,true,22,18,2,2,53.636178,53.636178,20.375,20.375,0,1,pending,,,,
R00529,G0245,floorNav,血液透析科|||S7|||fromElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0245.jpg,all-route-sheets/sheet-016.jpg,5,true,28,21,2,2,77.895464,77.895464,20.375,20.375,0,1,pending,,,,
R00530,G0245,floorNav,血液透析科|||S7|||toElevator,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0245.jpg,all-route-sheets/sheet-016.jpg,5,true,28,21,2,2,77.895464,77.895464,20.375,20.375,0,1,pending,,,,
R00531,G0246,sameFloor,产科门诊|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0246.jpg,all-route-sheets/sheet-016.jpg,6,false,7,7,1,1,33.949384,33.949384,20.378,20.378,0,0,pending,,,,
R00532,G0247,sameFloor,产科门诊|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0247.jpg,all-route-sheets/sheet-016.jpg,7,true,31,8,2,2,34.433674,34.433674,20.375,20.375,0,0,pending,,,,
R00533,G0248,sameFloor,产科门诊|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0248.jpg,all-route-sheets/sheet-016.jpg,8,false,3,3,0,0,11.136615,11.136615,20.378,20.378,0,0,pending,,,,
R00534,G0249,sameFloor,产科门诊|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0249.jpg,all-route-sheets/sheet-016.jpg,9,false,7,7,0,0,15.521554,15.521554,20.375,20.375,0,0,pending,,,,
R00535,G0250,sameFloor,产科门诊|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0250.jpg,all-route-sheets/sheet-016.jpg,10,true,27,6,1,1,47.275077,47.275077,20.378,20.378,0,0,pending,,,,
R00536,G0251,sameFloor,产科门诊|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0251.jpg,all-route-sheets/sheet-016.jpg,11,false,11,11,1,1,22.448618,22.448618,20.378,20.378,0,2,pending,,,,
R00537,G0250,sameFloor,产科门诊|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0250.jpg,all-route-sheets/sheet-016.jpg,10,true,27,6,1,1,47.275077,47.275077,20.378,20.378,0,0,pending,,,,
R00538,G0252,sameFloor,产科门诊|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0252.jpg,all-route-sheets/sheet-016.jpg,12,false,5,5,1,1,17.530487,17.530487,20.378,20.378,0,0,pending,,,,
R00539,G0253,sameFloor,产科门诊|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0253.jpg,all-route-sheets/sheet-016.jpg,13,false,7,7,1,1,33.462248,33.462248,20.378,20.378,0,0,pending,,,,
R00540,G0246,sameFloor,内镜诊疗中心|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0246.jpg,all-route-sheets/sheet-016.jpg,6,false,7,7,1,1,33.949384,33.949384,20.378,20.378,0,0,pending,,,,
R00541,G0254,sameFloor,内镜诊疗中心|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0254.jpg,all-route-sheets/sheet-016.jpg,14,false,4,4,0,0,13.059438,13.059438,21.181,21.181,0,0,pending,,,,
R00542,G0255,sameFloor,内镜诊疗中心|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0255.jpg,all-route-sheets/sheet-016.jpg,15,false,15,15,1,1,39.60745,39.60745,20.378,20.378,0,0,pending,,,,
R00543,G0256,sameFloor,内镜诊疗中心|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0256.jpg,all-route-sheets/sheet-016.jpg,16,false,13,13,1,1,46.230703,46.230703,20.375,20.375,0,1,pending,,,,
R00544,G0257,sameFloor,内镜诊疗中心|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0257.jpg,all-route-sheets/sheet-017.jpg,1,false,5,5,1,1,18.373491,18.373491,20.984,20.984,0,0,pending,,,,
R00545,G0258,sameFloor,内镜诊疗中心|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0258.jpg,all-route-sheets/sheet-017.jpg,2,true,14,12,3,3,37.999632,37.999632,20.375,20.375,0,0,pending,,,,
R00546,G0257,sameFloor,内镜诊疗中心|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0257.jpg,all-route-sheets/sheet-017.jpg,1,false,5,5,1,1,18.373491,18.373491,20.984,20.984,0,0,pending,,,,
R00547,G0259,sameFloor,内镜诊疗中心|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0259.jpg,all-route-sheets/sheet-017.jpg,3,true,13,12,1,1,36.989838,36.989838,20.375,20.375,0,1,pending,,,,
R00548,G0260,sameFloor,内镜诊疗中心|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0260.jpg,all-route-sheets/sheet-017.jpg,4,false,1,1,0,0,0.0,0.0,0.0,0.0,0,0,pending,,,,
R00549,G0247,sameFloor,口腔科门诊|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0247.jpg,all-route-sheets/sheet-016.jpg,7,true,31,8,2,2,34.433674,34.433674,20.375,20.375,0,0,pending,,,,
